Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
2023-06-26,2023-06-26,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: protein shaker bottle,Phrase,protein shaker bottle,235,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-06,2023-03-06,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: protein shaker bottle,Broad,protein shaker bottle,105,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-17,2023-07-17,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: fitness accessories,Broad,fitness accessories,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-16,2023-10-16,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: fitness accessories,Broad,fitness accessories,940,11,0.0117,1.33,14.65,24.64,0.5946,1.6819,0,0,0.0,0,0,24.64,0
2023-06-19,2023-06-19,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: fitness accessories,Phrase,fitness accessories,283,3,0.0106,1.17,3.52,4.53,0.777,1.2869,0,0,0.0,0,0,4.53,0
2023-11-06,2023-11-06,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: air freshener home,Exact,air freshener home,1994,23,0.0115,1.02,23.56,93.3,0.2525,3.9601,3,3,0.1304,3,0,93.3,0
2023-02-27,2023-02-27,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: air freshener home,Broad,air freshener home,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-05,2023-06-05,Harveast - ESF,USD,JumboJumble - Campaign 8,JumboJumble - AdGroup 2,keyword: air freshener home,Broad,air freshener home,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-10,2023-04-10,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: essential oil diffuser,Broad,essential oil diffuser,242,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: essential oil diffuser,Broad,essential oil diffuser,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-23,2023-01-23,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: essential oil diffuser,Broad,essential oil diffuser,2131,18,0.0084,1.12,20.25,26.63,0.7604,1.3151,0,0,0.0,0,0,26.63,0
2023-07-31,2023-07-31,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: gym water bottle,Exact,gym water bottle,102,1,0.0098,0.8,0.8,5.04,0.1587,6.3,0,0,0.0,0,0,5.04,0
2023-03-27,2023-03-27,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: gym water bottle,Broad,gym water bottle,648,2,0.0031,1.32,2.65,6.62,0.4003,2.4981,0,0,0.0,0,0,6.62,0
2023-09-11,2023-09-11,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: gym water bottle,Phrase,gym water bottle,115,1,0.0087,0.68,0.68,1.18,0.5763,1.7353,0,0,0.0,0,0,1.18,0
2023-07-17,2023-07-17,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: massage oil relaxing,Exact,massage oil relaxing,407,1,0.0025,0.87,0.87,1.68,0.5179,1.931,0,0,0.0,0,0,1.68,0
2023-01-23,2023-01-23,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: massage oil relaxing,Broad,massage oil relaxing,610,1,0.0016,0.71,0.71,2.55,0.2784,3.5915,0,0,0.0,0,0,2.55,0
2023-11-27,2023-11-27,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: massage oil relaxing,Broad,massage oil relaxing,231,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-18,2023-12-18,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: baby soft towel,Phrase,baby soft towel,808,2,0.0025,0.47,0.95,4.19,0.2267,4.4105,0,0,0.0,0,0,4.19,0
2023-08-21,2023-08-21,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: baby soft towel,Broad,baby soft towel,152,1,0.0066,1.2,1.2,6.28,0.1911,5.2333,0,0,0.0,0,0,6.28,0
2023-04-24,2023-04-24,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: baby soft towel,Exact,baby soft towel,197,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-06,2023-03-06,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: office desk organizer,Phrase,office desk organizer,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-31,2023-07-31,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: office desk organizer,Exact,office desk organizer,268,3,0.0112,1.3,3.89,7.0,0.5557,1.7995,0,0,0.0,0,0,7.0,0
2023-02-13,2023-02-13,Bioblas - ESF,USD,NaturPlus - Campaign 8,NaturPlus - AdGroup 3,keyword: office desk organizer,Phrase,office desk organizer,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-12,2023-06-12,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: outdoor gear,Exact,outdoor gear,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-20,2023-02-20,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: outdoor gear,Broad,outdoor gear,353,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-08,2023-05-08,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: outdoor gear,Exact,outdoor gear,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: premium bath towels,Broad,premium bath towels,353,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-03,2023-04-03,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: premium bath towels,Exact,premium bath towels,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-18,2023-09-18,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: premium bath towels,Phrase,premium bath towels,362,2,0.0055,1.25,2.51,22.87,0.1098,9.1116,0,0,0.0,0,0,22.87,0
2023-03-20,2023-03-20,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: dried figs snack,Exact,dried figs snack,381,1,0.0026,0.62,0.62,0.91,0.6813,1.4677,0,0,0.0,0,0,0.91,0
2023-10-30,2023-10-30,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: dried figs snack,Phrase,dried figs snack,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: dried figs snack,Broad,dried figs snack,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-25,2023-12-25,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: newborn bath set,Broad,newborn bath set,124,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-06,2023-02-06,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: newborn bath set,Broad,newborn bath set,281,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: newborn bath set,Phrase,newborn bath set,214,2,0.0093,0.65,1.3,5.44,0.239,4.1846,0,0,0.0,0,0,5.44,0
2023-03-20,2023-03-20,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: fitness accessories,Phrase,fitness accessories,608,4,0.0066,0.75,3.01,11.73,0.2566,3.897,0,0,0.0,0,0,11.73,0
2023-04-24,2023-04-24,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: fitness accessories,Phrase,fitness accessories,142,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-01,2023-05-01,Orient Therapy - ESF,USD,EcoHome - Campaign 8,EcoHome - AdGroup 4,keyword: fitness accessories,Exact,fitness accessories,232,1,0.0043,0.82,0.82,3.05,0.2689,3.7195,0,0,0.0,0,0,3.05,0
2023-12-04,2023-12-04,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: air freshener home,Exact,air freshener home,153,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-22,2023-05-22,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: air freshener home,Exact,air freshener home,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-24,2023-04-24,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: air freshener home,Exact,air freshener home,394,5,0.0127,0.69,3.45,5.86,0.5887,1.6986,0,0,0.0,0,0,5.86,0
2023-04-10,2023-04-10,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: baby soft towel,Phrase,baby soft towel,232,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-27,2023-02-27,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: baby soft towel,Broad,baby soft towel,143,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-24,2023-07-24,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: baby soft towel,Phrase,baby soft towel,128,2,0.0156,1.38,2.75,15.07,0.1825,5.48,0,0,0.0,0,0,15.07,0
2023-10-16,2023-10-16,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: premium bath towels,Phrase,premium bath towels,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-23,2023-01-23,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: premium bath towels,Exact,premium bath towels,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-15,2023-05-15,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: premium bath towels,Phrase,premium bath towels,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-13,2023-03-13,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: desk accessories,Phrase,desk accessories,204,1,0.0049,1.07,1.07,3.06,0.3497,2.8598,0,0,0.0,0,0,3.06,0
2023-07-24,2023-07-24,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: desk accessories,Broad,desk accessories,95,1,0.0105,0.62,0.62,0.99,0.6263,1.5968,0,0,0.0,0,0,0.99,0
2023-09-04,2023-09-04,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: desk accessories,Phrase,desk accessories,345,2,0.0058,0.84,1.69,16.83,0.1004,9.9586,0,0,0.0,0,0,16.83,0
2023-05-15,2023-05-15,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: massage oil relaxing,Broad,massage oil relaxing,265,2,0.0075,1.2,2.4,3.02,0.7947,1.2583,0,0,0.0,0,0,3.02,0
2023-01-02,2023-01-02,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: massage oil relaxing,Exact,massage oil relaxing,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-03,2023-07-03,Jumbo Jumble - ESF,USD,VitaGreen - Campaign 8,VitaGreen - AdGroup 5,keyword: massage oil relaxing,Broad,massage oil relaxing,122,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-11,2023-12-11,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: newborn bath set,Exact,newborn bath set,125,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-15,2023-05-15,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: newborn bath set,Broad,newborn bath set,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-17,2023-04-17,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: newborn bath set,Broad,newborn bath set,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-17,2023-04-17,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: premium bath towels,Phrase,premium bath towels,175,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-03,2023-04-03,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: premium bath towels,Phrase,premium bath towels,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: premium bath towels,Broad,premium bath towels,316,8,0.0253,1.39,11.1,16.72,0.6639,1.5063,0,0,0.0,0,0,16.72,0
2023-02-20,2023-02-20,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: outdoor gear,Exact,outdoor gear,112,1,0.0089,0.57,0.57,1.69,0.3373,2.9649,0,0,0.0,0,0,1.69,0
2023-10-02,2023-10-02,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: outdoor gear,Phrase,outdoor gear,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-20,2023-11-20,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: outdoor gear,Exact,outdoor gear,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-08,2023-05-08,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: turkish cotton towel,Broad,turkish cotton towel,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-06,2023-11-06,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: turkish cotton towel,Broad,turkish cotton towel,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-18,2023-12-18,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: turkish cotton towel,Phrase,turkish cotton towel,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-27,2023-02-27,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: vegan snack pack,Exact,vegan snack pack,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: vegan snack pack,Broad,vegan snack pack,662,8,0.0121,1.19,9.51,11.89,0.7998,1.2503,0,0,0.0,0,0,11.89,0
2023-12-25,2023-12-25,Halley - ESF,USD,Halley - Campaign 9,Halley - AdGroup 1,keyword: vegan snack pack,Broad,vegan snack pack,255,1,0.0039,1.3,1.3,1.99,0.6533,1.5308,0,0,0.0,0,0,1.99,0
2023-12-04,2023-12-04,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: outdoor gear,Exact,outdoor gear,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-25,2023-09-25,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: outdoor gear,Broad,outdoor gear,334,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: outdoor gear,Broad,outdoor gear,371,1,0.0027,0.47,0.47,0.6,0.7833,1.2766,0,0,0.0,0,0,0.6,0
2023-07-31,2023-07-31,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: baby soft towel,Broad,baby soft towel,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-24,2023-07-24,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: baby soft towel,Phrase,baby soft towel,131,1,0.0076,1.39,1.39,3.77,0.3687,2.7122,0,0,0.0,0,0,3.77,0
2023-05-15,2023-05-15,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: baby soft towel,Phrase,baby soft towel,1013,7,0.0069,1.07,7.48,15.07,0.4964,2.0147,0,0,0.0,0,0,15.07,0
2023-10-02,2023-10-02,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: premium bath towels,Exact,premium bath towels,1308,12,0.0092,1.0,12.04,53.14,0.2266,4.4136,0,0,0.0,0,0,53.14,0
2023-12-18,2023-12-18,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: premium bath towels,Broad,premium bath towels,297,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-13,2023-02-13,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: premium bath towels,Phrase,premium bath towels,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-01,2023-05-01,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: spa gift set,Exact,spa gift set,396,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-31,2023-07-31,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: spa gift set,Broad,spa gift set,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-22,2023-05-22,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: spa gift set,Exact,spa gift set,412,3,0.0073,1.38,4.13,20.72,0.1993,5.0169,0,0,0.0,0,0,20.72,0
2023-07-10,2023-07-10,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: natural fruit snack,Broad,natural fruit snack,157,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-20,2023-02-20,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: natural fruit snack,Exact,natural fruit snack,334,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-17,2023-07-17,Harveast - ESF,USD,Harveast - Campaign 9,Harveast - AdGroup 2,keyword: natural fruit snack,Phrase,natural fruit snack,289,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-13,2023-11-13,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: hiking backpack,Phrase,hiking backpack,159,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-13,2023-02-13,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: hiking backpack,Exact,hiking backpack,1150,3,0.0026,0.73,2.18,6.76,0.3225,3.1009,0,0,0.0,0,0,6.76,0
2023-01-30,2023-01-30,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: hiking backpack,Exact,hiking backpack,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-13,2023-02-13,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: essential oil diffuser,Phrase,essential oil diffuser,289,4,0.0138,1.1,4.4,32.7,0.1346,7.4318,0,0,0.0,0,0,32.7,0
2023-05-15,2023-05-15,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: essential oil diffuser,Broad,essential oil diffuser,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-17,2023-04-17,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: essential oil diffuser,Broad,essential oil diffuser,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-12,2023-06-12,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: premium bath towels,Broad,premium bath towels,164,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-06,2023-11-06,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: premium bath towels,Exact,premium bath towels,198,1,0.0051,0.9,0.9,3.39,0.2655,3.7667,0,0,0.0,0,0,3.39,0
2023-11-27,2023-11-27,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: premium bath towels,Broad,premium bath towels,53,1,0.0189,1.26,1.26,3.88,0.3247,3.0794,0,0,0.0,0,0,3.88,0
2023-09-18,2023-09-18,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: air purifier hepa,Exact,air purifier hepa,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: air purifier hepa,Phrase,air purifier hepa,191,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-27,2023-11-27,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: air purifier hepa,Broad,air purifier hepa,220,1,0.0045,1.06,1.06,1.56,0.6795,1.4717,0,0,0.0,0,0,1.56,0
2023-04-17,2023-04-17,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: outdoor gear,Broad,outdoor gear,352,2,0.0057,1.0,2.01,2.54,0.7913,1.2637,0,0,0.0,0,0,2.54,0
2023-12-04,2023-12-04,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: outdoor gear,Broad,outdoor gear,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-13,2023-03-13,Bioblas - ESF,USD,BioBlas - Campaign 9,BioBlas - AdGroup 3,keyword: outdoor gear,Exact,outdoor gear,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-21,2023-08-21,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: office desk organizer,Exact,office desk organizer,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-29,2023-05-29,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: office desk organizer,Broad,office desk organizer,78,1,0.0128,0.93,0.93,3.97,0.2343,4.2688,0,0,0.0,0,0,3.97,0
2023-10-09,2023-10-09,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: office desk organizer,Phrase,office desk organizer,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-13,2023-11-13,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: dried figs snack,Broad,dried figs snack,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-18,2023-12-18,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: dried figs snack,Phrase,dried figs snack,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-31,2023-07-31,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: dried figs snack,Broad,dried figs snack,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-12,2023-06-12,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: aromatherapy oil,Phrase,aromatherapy oil,852,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-15,2023-05-15,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: aromatherapy oil,Exact,aromatherapy oil,186,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-03,2023-04-03,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: aromatherapy oil,Broad,aromatherapy oil,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: essential oil diffuser,Phrase,essential oil diffuser,132,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-05,2023-06-05,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: essential oil diffuser,Exact,essential oil diffuser,1649,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: essential oil diffuser,Phrase,essential oil diffuser,578,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
